shard_id	row_index	ck_id	county	ck_duchy	kingdom_867	kingdom_1066	kingdom_1178	empire_867	empire_1066	empire_1178	match_status	screen_status	top_qid	top_label	top_description	historical_title_id	historical_rank	historical_exists	accepted_parentage_count	scale_status	agent_task	notes
county-scale-007	325	c_gallura	Gallura	Sardinia	Sardinia	Sardinia	Sardinia	Italia	Italia	Italia	exact_label	defer	Q962651	Gallura	geographic region				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	326	c_gauldala	Gauldælafylki	Upplönd	Norway	Norway	Norway	Scandinavia	Scandinavia	Scandinavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-007	327	c_danzig	Gdańsk	Pomerelia	Pomerania	Pomerania	Pomerania	Baltic Empire	Baltic Empire	Baltic Empire	exact_label	defer	Q1792	Gdańsk	city and capital of the Pomeranian Voivodeship on the Baltic coast of northern Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	328	c_geisenhausen	Geisenhausen	Bavaria	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q52756274	Geisenhausen	quarter of Schweitenkirchen				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	329	c_gemer	Gemer	Nitra	Great Moravia	Hungary	Hungary	West-Slavia	Carpathia	Carpathia	exact_label	defer	Q1095701	Gemer	municipality of Slovakia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	330	c_geneva	Geneva	Savoy	Burgundy	Burgundy	Burgundy	Francia	Francia	Francia	exact_label	defer	Q71	Geneva	capital of the canton of Geneva, Switzerland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	331	c_genoa	Genoa	Genoa	Italy	Italy	Italy	Italia	Italia	Italia	exact_label	defer	Q1449	Genoa	Italian city				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	332	c_gastrikland	Gestrikalandia	Uppland	Sweden	Sweden	Sweden	Scandinavia	Scandinavia	Scandinavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-007	333	c_gevaudan	Gévaudan	Toulouse	Aquitaine	France	France	Francia	Francia	Francia	exact_label	defer	Q105418134	Gévaudan	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	334	c_girona	Girona	Barcelona	Aquitaine	Aragon	Aragon	Francia	Hispania	Hispania	exact_label	defer	Q7038	Girona	municipality and capital city of the Province of Girona, Catalonia, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	335	c_giurgiu	Giurgiu	Muntenia	Wallachia	Wallachia	Wallachia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q202351	Giurgiu	city in Giurgiu County, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	336	c_gleichenstein	Gleichenstein	Thüringia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q21204679	Gleichenstein, Hans Basilius Edler von (ADB)	entry in the Allgemeine Deutsche Biographie				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	337	c_gloucestershire	Gloucestershire	Hwicce	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q67508687	Gloucestershire	historic county of England				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	338	c_gnezdovo	Gnezdovo	Smolensk	White Rus'	White Rus'	White Rus'	Russia	Russia	Russia	fuzzy_label	defer	Q13424755	Gnyozdovo	village in Smolensky District, Smolensk Oblast, Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	339	c_gnieznienska	Gniezno	Polania	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	exact_label	defer	Q51432	Gniezno	city in central-western Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	340	c_gorz	Goriza	Friuli	Italy	Italy	Italy	Italia	Italia	Italia	fuzzy_label	defer	Q5775310	Gorizan	village in Iran				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	341	c_gorlitz	Görlitz	Meissen	Sorbia	East Francia	East Francia	West-Slavia	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q4077	Görlitz	town in Saxony, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	342	c_gottingen	Goslar	Thüringia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q3896	Goslar	historic town in Lower Saxony, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	343	c_gostyninska	Gostynin	Mazovia	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	exact_label	defer	Q983735	Gostynin	city and urban gmina of Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	344	c_gutland	Gotland	Visby	Sweden	Sweden	Sweden	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q374794	Region Gotland	municipality in Gotland County, Sweden				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	345	c_gowrie	Gowrie	Albany	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q1932397	Gowrie	human settlement in Webster County, Iowa, United States of America				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	346	c_granada	Granada	Granada	Andalusia	Andalusia	Andalusia	Hispania	Hispania	Hispania	exact_label	defer	Q8810	Granada	municipality and capital of the province of Granada, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	347	c_graz	Graz	Steyermark	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q13298	Graz	capital of Styria, Austria				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	348	c_grisons	Grisons	Currezia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q11925	Canton of the Grisons	canton of Switzerland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	349	c_grobin	Grobin	Courland	Lithuania	Lithuania	Lithuania	Baltic Empire	Baltic Empire	Baltic Empire	fuzzy_label	defer	Q757049	Grobiņa	city and capital of South Kurzeme Municipality, Latvia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	350	c_grodno	Grodno	Grodno	White Rus'	White Rus'	White Rus'	Russia	Russia	Russia	fuzzy_label	defer	Q181376	Horadnia	city in Belarus, capital of Horadnia Region				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
