shard_id	row_index	ck_id	county	ck_duchy	kingdom_867	kingdom_1066	kingdom_1178	empire_867	empire_1066	empire_1178	match_status	screen_status	top_qid	top_label	top_description	historical_title_id	historical_rank	historical_exists	accepted_parentage_count	scale_status	agent_task	notes
county-scale-009	431	c_kargopol	Kargopol	Chudia	Bjarmaland	Bjarmaland	Bjarmaland	Russia	Russia	Russia	exact_label	defer	Q145261	Kargopol	town in Arkhangelsk Oblast, Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	432	c_karnten	Kärnten	Carinthia	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q37985	Carinthia	federal state in the South of Austria				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	433	c_kartli	Kartli	Tao-Klarjeti	Georgia	Georgia	Georgia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q459875	Kartli	historical region in central-to-eastern Georgia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	434	c_kassel	Kassel	Hesse	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q2865	Kassel	city in Hesse, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	435	c_kempten	Kempten	Augsburg	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q3994	Kempten	district-free city in Allgäu, Swabia, Bavaria, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	436	c_kent	Kent	Kent	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q67479626	Kent	historic county of England				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	437	c_kernave	Kernave	Lithuania	Lithuania	Lithuania	Lithuania	Baltic Empire	Baltic Empire	Baltic Empire	fuzzy_label	defer	Q215315	Kernavė	city in Lithuania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	438	c_keve	Keve	Temes	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	exact_label	defer	Q1107982	Keve	Hungarian male given name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	439	c_kevrola	Kevrola	Ustyug	Bjarmaland	Bjarmaland	Bjarmaland	Russia	Russia	Russia	exact_label	defer	Q4218821	Kevrola	human settlement in Pinezhsky District, Arkhangelsk Oblast, Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	440	c_khachen	Khachen	Greater Armenia	Armenia	Armenia	Armenia	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q16383233	Melikdom of Khachen	medieval Armenian feudal entity in Karabakh				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	441	c_kholmogory	Kholmogory	Biarmia	Bjarmaland	Bjarmaland	Bjarmaland	Russia	Russia	Russia	exact_label	defer	Q681521	Kholmogory	selo in Kholmogorsky District, Arkhangelsk Oblast, Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	442	c_kinda	Kinda	Östergötland	Sweden	Sweden	Sweden	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q515299	Kinda Municipality	municipality in Östergötland County, Sweden				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	443	c_kintus	Kintuš	Guoládat	Sápmi	Sápmi	Sápmi	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q95501206	Kintusamo	genus of insects				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	444	c_kirillov	Kirillov	Chudia	Bjarmaland	Bjarmaland	Bjarmaland	Russia	Russia	Russia	exact_label	defer	Q153453	Kirillov	town in Vologda Oblast, Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	445	c_kitka	Kitka	Giemajohka	Sápmi	Sápmi	Sápmi	Scandinavia	Scandinavia	Scandinavia	exact_label	defer	Q37434764	Kitka	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	446	c_kittila	Kittila	Vuovdisámieana	Sápmi	Sápmi	Sápmi	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q593942	Kittilä	municipality in the region of Lapland in Finland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	447	c_klarjeti	Klarjeti	Tao-Klarjeti	Georgia	Georgia	Georgia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q2557240	Klarjeti	historical region				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	448	c_kletsk	Kletsk	Pinsk	White Rus'	White Rus'	White Rus'	Russia	Russia	Russia	fuzzy_label	defer	Q200937	Klyetsk	city in Belarus				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	449	c_klingenberg	Klingenberg	West Franconia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q110490185	Klingenberg	German article in: Album der Rittergüter und Schlösser im Königreiche Sachsen II. Section, 1856				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	450	c_knin	Knin	Dalmatia	Croatia	Croatia	Croatia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q208514	Knin	town and settlement in Šibenik-Knin County, Croatia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
