shard_id	row_index	ck_id	county	ck_duchy	kingdom_867	kingdom_1066	kingdom_1178	empire_867	empire_1066	empire_1178	match_status	screen_status	top_qid	top_label	top_description	historical_title_id	historical_rank	historical_exists	accepted_parentage_count	scale_status	agent_task	notes
county-scale-001	25	c_alcacer_do_sal	Alcacer do Sal	Beja	Badajoz	Badajoz	Portugal	Hispania	Hispania	Hispania	fuzzy_label	defer	Q850697	Alcácer do Sal	municipality in Portugal				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	26	c_alcaniz	Alcaniz	Aragon	Valencia	Aragon	Aragon	Hispania	Hispania	Hispania	fuzzy_label	defer	Q24015190	Alcañiz	capital of Alcañiz Municipality, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	27	c_alcaraz	Alcaraz	Murcia	Valencia	Valencia	Valencia	Hispania	Hispania	Hispania	exact_label	defer	Q24008382	Alcaraz	capital of Alcaraz Municipality, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	28	c_alencon	Alençon	Normandy	France	France	France	Francia	Francia	Francia	exact_label	defer	Q181269	Alençon	commune in Orne, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	29	c_algeciras	Algeciras	Seville	Andalusia	Andalusia	Andalusia	Hispania	Hispania	Hispania	exact_label	defer	Q484552	Algeciras	municipality and city in the province of Cádiz, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	30	c_alicante	Alicante	València	Valencia	Valencia	Valencia	Hispania	Hispania	Hispania	exact_label	defer	Q11959	Alicante	city in Valencian Community, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	31	c_almeria	Almeria	Granada	Andalusia	Andalusia	Andalusia	Hispania	Hispania	Hispania	fuzzy_label	defer	Q10400	Almería	municipality and capital of the province of Almeria, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	32	c_alpsee	Alpsee	Augsburg	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q546344	Großer Alpsee	lake in the municipality of Immenstadt im Allgäu, Bavaria, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	33	c_alto_aragon	Alto Aragon	Aragon	Valencia	Aragon	Aragon	Hispania	Hispania	Hispania	fuzzy_label	defer	Q47006056	Alto Aragón en Común					0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	34	c_aluksne	Aluksne	Latgalia	Lithuania	Lithuania	Lithuania	Baltic Empire	Baltic Empire	Baltic Empire	fuzzy_label	defer	Q291333	Alūksne	city and capital of Alūksne Municipality, Latvia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	35	c_amaya	Amaya	Cantabria	Castile	Castile	Castile	Hispania	Hispania	Hispania	exact_label	defer	Q30601767	Amaya	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	36	c_amiens	Amiens	Valois	France	France	France	Francia	Francia	Francia	exact_label	defer	Q41604	Amiens	commune in Somme, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	37	c_amstetten	Amstetten	Austria	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q251231	Amstetten	capital of Amstetten District, Lower Austria, Austria				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	38	c_ancona	Ancona	Ancona	Romagna	Romagna	Romagna	Italia	Italia	Italia	exact_label	defer	Q3415	Ancona	Italian city in the Marches region				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	39	c_angermanland	Ångermanland	Norrland	Sweden	Sweden	Sweden	Scandinavia	Scandinavia	Scandinavia	exact_label	defer	Q209853	Ångermanland	province in Sweden				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	40	c_angouleme	Angoulême	Aquitaine	Aquitaine	France	France	Francia	Francia	Francia	exact_label	defer	Q134346	Angoulême	commune in Charente, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	41	c_angus	Angus	Albany	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q591929	Angus	male given name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	42	c_anjou	Anjou	Anjou	France	France	France	Francia	Francia	Francia	exact_label	defer	Q960503	Anjou	commune in Isère, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	43	c_annandale	Annandale	Strathclyde	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q1375477	Annandale	census designated place in Virginia, United Stetes				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	44	c_ansbach	Ansbach	East Franconia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q14859	Ansbach	town in Bavaria, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	45	c_antipatreia	Antipatreia	Dyrrachion	Epirus	Epirus	Epirus	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q16737361	Antipatreia	ancient Greek city				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	46	c_antwerpen	Antwerpen	Brabant	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q12892	Antwerp	municipality in the province of Antwerp, Belgium				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	47	c_aosta	Aosta	Savoy	Burgundy	Burgundy	Burgundy	Francia	Francia	Francia	exact_label	defer	Q3367	Aosta	comune in Aosta Valley, Italy				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	48	c_apahunik	Apahunik	Vaspurakan	Armenia	Armenia	Armenia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q4067918	Apahunik					0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	49	c_apulia	Apulia	Apulia	Sicily	Sicily	Sicily	Byzantine Empire	Byzantine Empire	Italia	exact_label	defer	Q10416467	Apulia	genus of insects				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-001	50	c_aquileia	Aquileia	Friuli	Italy	Italy	Italy	Italia	Italia	Italia	exact_label	defer	Q53216	Aquileia	Italian comune based on the ancient Roman city in Italy, at the head of the Adriatic at the edge of the lagoons				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
