shard_id	row_index	ck_id	county	ck_duchy	kingdom_867	kingdom_1066	kingdom_1178	empire_867	empire_1066	empire_1178	match_status	screen_status	top_qid	top_label	top_description	historical_title_id	historical_rank	historical_exists	accepted_parentage_count	scale_status	agent_task	notes
county-scale-002	61	c_asturias_de_santillana	Asturias de Santillana	Cantabria	Castile	Castile	Castile	Hispania	Hispania	Hispania	exact_label	defer	Q3330011	Asturias de Santillana					0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	62	c_athlone	Athlone	Meath	Ireland	Ireland	Ireland	Britannia	Britannia	Britannia	exact_label	defer	Q369911	Athlone	town in County Westmeath, Ireland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	63	c_atholl	Atholl	Albany	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q331254	Atholl	historical division in the Scottish Highlands				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	64	c_attica	Attica	Athens	Hellas	Hellas	Hellas	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q122443	Attica	historical region of Greece, including the city of Athens				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	65	c_augsburg	Augsburg	Augsburg	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q2749	Augsburg	city in Bavaria, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	66	c_aunis	Aunis	Aquitaine	Aquitaine	France	France	Francia	Francia	Francia	exact_label	defer	Q773756	Aunis	former province of France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	67	c_nedenes	Austr Agðir	Egðafylki	Norway	Norway	Norway	Scandinavia	Scandinavia	Scandinavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-002	68	c_austisland	Austrland	Iceland	Norway	Norway	Norway	Scandinavia	Scandinavia	Scandinavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-002	69	c_auvergne	Auvergne	Auvergne	Aquitaine	France	France	Francia	Francia	Francia	exact_label	defer	Q1152	Auvergne	cultural and historical region of France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	70	c_auxerre	Auxerre	Burgundy	France	France	France	Francia	Francia	Francia	exact_label	defer	Q167600	Auxerre	prefecture and commune in Bourgogne-Franche-Comté, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	71	c_avalois	Avalois	Burgundy	France	France	France	Francia	Francia	Francia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-002	72	c_aveiro	Aveiro	Coimbra	Galicia	Galicia	Portugal	Hispania	Hispania	Hispania	exact_label	defer	Q485581	Aveiro	municipality in Portugal				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	73	c_avila	Avila	León	Asturias	León	León	Hispania	Hispania	Hispania	fuzzy_label	defer	Q15688	Ávila	municipality in Castile and León, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	74	c_aviovara	Aviovara	Duortnoseatnu	Sápmi	Sápmi	Sápmi	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q11853669	Aviovarallisuusoikeus					0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	75	c_avlonas	Avlonas	Dyrrachion	Epirus	Epirus	Epirus	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q389439	Avlonas	town in Attica, Greece				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	76	c_avranches	Avranches	Normandy	France	France	France	Francia	Francia	Francia	exact_label	defer	Q204430	Avranches	commune in Manche, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	77	c_ayrshire	Ayrshire	Strathclyde	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q793283	Ayrshire	county in Scotland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	78	c_aytos	Aytos	Moesia	Bulgaria	Bulgaria	Bulgaria	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q275178	Aytos	city in Aytos municipality, Burgas oblast, Bulgaria				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	79	c_azysia	Azysia	Sebasteia	Pontus	Pontus	Rum	Byzantine Empire	Byzantine Empire	Byzantine Empire	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-002	80	c_babruysk	Babruysk	Pinsk	White Rus'	White Rus'	White Rus'	Russia	Russia	Russia	exact_label	defer	Q207294	Babruysk	city in Belarus				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	81	c_bacs	Bacs	Bacs	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	exact_label	defer	Q106631333	Bacs	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	82	c_badajoz	Badajoz	Badajoz	Badajoz	Badajoz	Badajoz	Hispania	Hispania	Hispania	exact_label	defer	Q15679	Badajoz	municipality in Extremadura, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	83	c_baden	Baden	Swabia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q127451	Baden	commune in Morbihan, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	84	c_bagrewand	Bagrewand	Greater Armenia	Armenia	Armenia	Armenia	Byzantine Empire	Byzantine Empire	Byzantine Empire	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-002	85	c_bamberg	Bamberg	East Franconia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q3936	Bamberg	town in Bavaria, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	86	c_bar	Bar	Bar	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q115276	Bar	coastal town in Montenegro				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	87	c_baranya	Baranya	Somogy	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	fuzzy_label	defer	Q186195	Baranya County	county of Hungary				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	88	c_barcasag	Barcaság	Transylvania	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	fuzzy_label	defer	Q592762	Țara Bârsei	historic and ethnographic area in Transylvania, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	89	c_barcelona	Barcelona	Barcelona	Aquitaine	Aragon	Aragon	Francia	Hispania	Hispania	exact_label	defer	Q1492	Barcelona	city in Catalonia, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	90	c_bari	Bari	Apulia	Sicily	Sicily	Sicily	Byzantine Empire	Byzantine Empire	Italia	exact_label	defer	Q3519	Bari	Italian city, capital of the Apulia region				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	91	c_barlad	Bârlad	Moldavia	Moldavia	Moldavia	Moldavia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q335868	Bârlad	city in Vaslui County, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	92	c_bars	Bars	Nitra	Great Moravia	Hungary	Hungary	West-Slavia	Carpathia	Carpathia	exact_label	defer	Q733164	Bars	commune in Gers, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	93	c_bartenstein	Bartia	Prussia	Lithuania	Lithuania	Lithuania	Baltic Empire	Baltic Empire	Baltic Empire	exact_label	defer	Q462968	Bartia	historical region				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	94	c_bastia	Bastia	Corsica	Sardinia	Sardinia	Sardinia	Italia	Italia	Italia	exact_label	defer	Q134698	Bastia	French commune, city and prefecture of Haute-Corse, Corsica				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	95	c_bayeux	Bayeux	Normandy	France	France	France	Francia	Francia	Francia	exact_label	defer	Q183910	Bayeux	commune in Calvados, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	96	c_bearn	Béarn	Armagnac	Aquitaine	France	France	Francia	Francia	Francia	exact_label	bounded_candidate	Q213763	Béarn	former province of France				0	rank_semantics_review	Resolve entity/rank semantics before title or parentage promotion.	Has structured inception and dissolution claims; verify rank/entity semantics before fact promotion.
county-scale-002	97	c_beaumont	Beaumont	Valois	France	France	France	Francia	Francia	Francia	exact_label	defer	Q128282	Beaumont	city and county seat of Jefferson County, State of Texas, United States				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	98	c_bedford	Bedford	Essex	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q208257	Bedford	county town of Bedfordshire, England				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	99	c_bekes	Békés	Bihar	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	exact_label	defer	Q88434217	Békés	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-002	100	c_bellac	Bellac	Bourbon	Aquitaine	France	France	Francia	Francia	Francia	exact_label	defer	Q214597	Bellac	commune in Haute-Vienne, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
